"Skill or Certification: ID","Skill or Certification: Skill or Certification Name","Certification Source","External ID","Group","Hierarchy Level","Hierarchy Path","Parent Category","Primary Product Skill","Description","Record Type Name","Type","Unique Name","Badge","Skill or Certification: Last Modified Date","Skill Or Certification","Category"
"a9J3y000000a6gP","PubSec Industry Frameworks","","0Sk3y000000TRbYCAW","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Demonstrates expertise in message formats, integration protocols and standards, common data models, reference architectures etc. specific to PubSec","Skill","Industry","PubSec Industry Frameworks","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhYH","State and Local","","0Sk0M000000TN8nSAG","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with the State & Local governments.","Skill","Industry","State and Local","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhYR","Tax and Revenue Management","","0Sk0M000000TN8qSAG","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with Tax and Revenue Management in the government space.","Skill","Industry","Tax and Revenue Management","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhYc","US Federal","","0Sk0M000000TN8tSAG","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with the US Federal government.","Skill","Industry","US Federal","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhVx","Justice and Public Safety","","0Sk0M000000TN8ZSAW","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with Justice & Public Safety in the government space.","Skill","Industry","Justice and Public Safety","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhWT","National Defense","","0Sk0M000000TN8cSAG","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with National Defense in the government space.","Skill","Industry","National Defense","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhXI","Public Health","","0Sk0M000000TN8hSAG","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with Public Health in the government space.","Skill","Industry","Public Health","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhXJ","Public Sector","","0Sk0M000000TN8iSAG","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","General skill indicating expertise and experience in the Public Sector industry.","Skill","Industry","Public Sector","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhTF","Citizen / Social Services","","0Sk0M000000TN8LSAW","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with 311 Citizen Support systems.","Skill","Industry","Citizen / Social Services","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhTJ","Aerospace and Defense / Manufacturing","","0Sk0M000000TN8MSAW","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with Aerospace & Defense Contractors in the government space.","Skill","Industry","Aerospace and Defense / Manufacturing","","7/15/2026","Skill","Industry - Public Sector"
"a9J0M000000xhUr","Energy, Agriculture and Environment","","0Sk0M000000TN8TSAW","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise and experience with Energy, Agriculture and Environment in the government space.","Skill","Industry","Energy, Agriculture and Environment","","7/15/2026","Skill","Industry - Public Sector"
"a9J3y00000159AZ","Government Grants and Loans","","0Sk3y000000wlm8CAA","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Expertise in loans, grants and payment systems in the government space","Skill","Industry","Government Grants and Loans","","7/15/2026","Skill","Industry - Public Sector"
"a9J3y00000159Aa","Government Regulatory Requirements","","0Sk3y000000wlm9CAA","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Demonstrates expertise in regulatory compliance such as FedRAMP, 508, NIST, Authority to Operate (ATO), Trusted Internet Connectivity (TIC), MuleSoft GovCloud","Skill","Industry","Government Regulatory Requirements","","7/15/2026","Skill","Industry - Public Sector"
"a9J3y00000159Az","Intelligence","","0Sk3y000000wlmCCAQ","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Experience in the intelligence community either with or without a TS clearance","Skill","Industry","Intelligence","","7/15/2026","Skill","Industry - Public Sector"
"a9J3y00000159B0","State and Federal Legislative","","0Sk3y000000wlmDCAQ","","3","Industry > Industry - Public Sector","Industry - Public Sector","0","Experience with one or more state governments or the Federal Legislative branch in the United States","Skill","Industry","State and Federal Legislative","","7/15/2026","Skill","Industry - Public Sector"
"a9J3y000000WBHZ","Operations and Handoff","","0Sk3y000000Gt73CAC","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Collaborates and helps develop post-go-live Operations and Support plans that cover: platform operations, troubleshooting, support and upgrades","Skill","Discipline","Operations and Handoff","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000WBHc","GovCloud Readiness, ATO processes, and Onboarding","","0Sk3y000000Gt76CAC","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Understands and articulates to PubSec customers the processes around FedRAMP, ATO, TIC, and unique requirements and governance processes for GovCloud; assists PubSec customers to navigate GovCloud-specific processes such as those around platform set up an","Skill","Discipline","GovCloud Readiness, ATO processes, and Onboarding","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000WBHd","B2B Integration Framework","","0Sk3y000000Gt77CAC","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Develops and articulates best practices around B2B integration using MuleSoft offerings such as Partner Manager and B2B-specific translators and connectors; assists B2B customers set up, configures, and maintains Anypoint platform components, connectors,","Skill","Discipline","B2B Integration Framework","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9Jed000000AJvp","MuleSoft CloudHub 2.0","","","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Expertise in deploying, managing, and scaling containerized APIs and integrations on MuleSoft?s CloudHub 2.0 platform including handling of Transit gateway or other VPN methods supported by Cloudhub 2.0.","Skill","Discipline","MuleSoft CloudHub 2.0","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9Jed000000AJxR","MuleSoft Generative DX (MCP/ MYW / Cursor/Vibes)","","","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Proficiency in utilizing Generative AI developer experiences and the Model Context Protocol (MCP) to streamline API design, code generation, and development workflows","Skill","Discipline","MuleSoft Generative DX (MCP/ MYW / Cursor/Vibes)","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9Jed000000AJz3","Mulesoft RUST","","","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Practical understanding of the Rust programming language as applied within the MuleSoft ecosystem, specifically used for developing high-performance, custom policies or extensions for the Flex Gateway.","Skill","Discipline","Mulesoft RUST","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9Jed0000006dEn","MuleSoft Agent Fabric (MAF) and Actionability","","","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Experience designing and implementing autonomous agent capabilities, integrations, and actionability using MuleSoft Agent Fabric.","Skill","Discipline","MuleSoft Agent Fabric (MAF) and Actionability","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000s89G","RPA Infrastructure Requirements","","0Sk3y000000TRcICAW","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Guides the customer through the RPA Infrastructure requirements and best practices","Skill","Discipline","RPA Infrastructure Requirements","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYW","Mulesoft Performance Analysis and Assessment","","0Sk3y000000sZIWCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Demonstrates working experience delivering Integration Performance Analysis and Assessments, covering multiple areas such as: Application/API performance, Infrastructure performance, Solution performance, Performance testing (load, soak,stress).","Skill","Discipline","Mulesoft Performance Analysis and Assessment","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYX","Mulesoft C4E delivery approach","","0Sk3y000000sZITCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Working experience positioning and deliverying C4E operating models as part of MuleSoft engagements. For DMs & BSAs please rate your overall understanding of the topic.","Skill","Discipline","Mulesoft C4E delivery approach","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYY","Mulesoft Catalyst approach","","0Sk3y000000sZISCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Working experience positioning and deliverying MuleSoft engagements using Catalyst, including knowledge of pillars, playbooks, phases and Knowledge Hub available assets. For DMs & BSAs please rate your overall understanding of the topic.","Skill","Discipline","Mulesoft Catalyst approach","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYZ","Mulesoft Security Analysis and Assessment","","0Sk3y000000sZIUCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Demonstrates working experience delivering Integration Security Analysis and Assessments, covering multiple areas such as: Application/API Security, Control Plane Security, Runtime Plane security, Security processes, SecOps processes, etc.","Skill","Discipline","Mulesoft Security Analysis and Assessment","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYa","Mulesoft Architecture Analysis and Assessment","","0Sk3y000000sZIVCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Working experience deliverying MuleSoft Architecture Analysis and Assessments, covering multiple areas such as: Anypoint Platform, Application, SDLC processes, etc. For DMs & BSAs please rate your overall understanding of the topic.","Skill","Discipline","Mulesoft Architecture Analysis and Assessment","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYb","Mulesoft Mule 3.x to Mule 4.x approach","","0Sk3y000000sZIXCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Working experience deliverying Mule 3.x to Mule 4.x migrations, including discovery, scoping and execution. For DMs & BSAs please rate your overall understanding of the topic.","Skill","Discipline","Mulesoft Mule 3.x to Mule 4.x approach","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYc","Mulesoft Subscriptions and Packaging","","0Sk3y000000sZIYCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Knowledge of MuleSoft subscriptions and packaging models (tiers, add-ons), UAPIM subscription model and add-ons, Support SLAs for each tier. For DMs & BSAs please rate your overall understanding of the topic.","Skill","Discipline","Mulesoft Subscriptions and Packaging","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYn","Mulesoft Platform Delivery approach","","0Sk3y000000sZIQCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Demonstrates working experience defining and implementing Platform Architectures for Integration engagements, including current/target states and multiple Platform dimensions (Infrastructure, Networking, Security, DevSecOps processes, etc)","Skill","Discipline","Mulesoft Platform Delivery approach","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxYo","Mulesoft Solution Delivery approach","","0Sk3y000000sZIRCA2","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Demonstrates working experience defining and implementing Solution Architectures for Integration engagements, including current/target states, definition of integration patterns, application-level approaches, use cases analysis, etc.","Skill","Discipline","Mulesoft Solution Delivery approach","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000a6ik","Flow Orchestration Design and Development","","0Sk3y000000TRcNCAW","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Designs and configures Flow Orchestrator","Skill","Discipline","Flow Orchestration Design and Development","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000a6kM","RPA Architecture","","0Sk3y000000TRcLCAW","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Defines RPA architecture","Skill","Discipline","RPA Architecture","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000a6kR","RPA Design and Configuration","","0Sk3y000000TRcHCAW","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Designs and configures RPA Bots","Skill","Discipline","RPA Design and Configuration","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000a6kb","Composer Design and Development","","0Sk3y000000TRcMCAW","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","Designs and configures Composer Flows","Skill","Discipline","Composer Design and Development","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000WBHX","Agentforce MuleSoft CaMA","","0Sk3y000000Gt71CAC","","3","Discipline > Discipline - Mulesoft implementation","Discipline - Mulesoft implementation","0","CaMA or Capability Maturity Assessment is an integral part of the C4E and is often one of the first steps recommended for clients as a part of their C4E, especially in Scale or Optimize stage. Often, CaMA is conducted collaboratively by Advisory and Custo","Skill","Discipline","Agentforce MuleSoft CaMA","","7/15/2026","Skill","Discipline - Mulesoft implementation"
"a9J3y000000fxZF","Tableau Data Essentials - DATA-E","","0Sk3y000000kD4oCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Delivers the ""Data Essentials"" Tableau product.","Skill","Discipline","Tableau Data Essentials - DATA-E","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000fxZG","Tableau Linux Server Offerings - LSRS","","0Sk3y000000kD4pCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Delivers the ""Linux Server Offerings"" Tableau product.","Skill","Discipline","Tableau Linux Server Offerings - LSRS","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000fxZH","Tableau Dashboard Essentials - DASH-E","","0Sk3y000000kD4qCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Delivers the ""Dashboard Essentials"" Tableau product.","Skill","Discipline","Tableau Dashboard Essentials - DASH-E","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000fxZI","Blueprint Workshop for Tableau - BPS-W","","0Sk3y000000kD4rCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Delivers the ""Blueprint Workshop"" Tableau product.","Skill","Discipline","Blueprint Workshop for Tableau - BPS-W","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000fxZJ","Tableau Server Rapid Start Package - SRS","","0Sk3y000000kD4sCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Delivers the ""Server Rapid Start Package"" Tableau product.","Skill","Discipline","Tableau Server Rapid Start Package - SRS","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000fxZK","Tableau Governance Workshop - GOVN-W","","0Sk3y000000kD4tCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Delivers the ""Governance Workshop"" Tableau product.","Skill","Discipline","Tableau Governance Workshop - GOVN-W","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000fxZL","Custom Training on Tableau","","0Sk3y000000kD4yCAE","","3","Discipline > Discipline - Tableau implementation","Discipline - Tableau implementation","0","Designs or delivers custom training on Tableau.","Skill","Discipline","Custom Training on Tableau","","7/15/2026","Skill","Discipline - Tableau implementation"
"a9J3y000000mpnI","Perform Campaign Audit + Assessment","","0Sk3y000000L2KnCAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Performs peer review account configurations for optimization and efficiency","Skill","Discipline","Perform Campaign Audit + Assessment","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnJ","Incident Mitigation + Documentation","","0Sk3y000000L2KoCAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Participates in incident reviews and mitigation plans. Should be able to contribute client-facing writing for inclusion in incident reports","Skill","Discipline","Incident Mitigation + Documentation","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnK","Client Onboarding + Offboarding","","0Sk3y000000L2KpCAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Creates and maintains documentation, client training sessions, and other materials required for setting accounts up and transitioning accounts to self-service.","Skill","Discipline","Client Onboarding + Offboarding","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnL","Investigation Skills + Troubleshooting","","0Sk3y000000L2KqCAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Reviews deployment configurations and map flow of events from creative to data to deployment to tracking.","Skill","Discipline","Investigation Skills + Troubleshooting","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnM","Partner Onboarding + Engagement","","0Sk3y000000L2KrCAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Trains and manages one or more partner resources to function successfully as part of a Services engagement team. May include regular spot-checking for quality control.","Skill","Discipline","Partner Onboarding + Engagement","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnN","Best Practices Knowledge","","0Sk3y000000L2KsCAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Implements according to practice-specific and email/industry best practices to help ensure consistent level of quality in output and CAN-SPAM/CASL compliance. May include awareness of PII, PHI, and CHI regulations.","Skill","Discipline","Best Practices Knowledge","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnV","User Initiated Send Definitions","","0Sk3y000000L2L0CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Creates and edits User-Initiated Send Definitions for manual or automated deployment, including targeting content, audience DEs, exclusions DEs/scripts, send throttling, and other parameters.","Skill","Discipline","User Initiated Send Definitions","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnW","Client Engagement","","0Sk3y000000L2L1CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Engages with client resources to turn client requests and requirements into accurate audiences and deployments.","Skill","Discipline","Client Engagement","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnX","Scoping","","0Sk3y000000L2L2CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Reviews client discovery information for use in deployment calculator.","Skill","Discipline","Scoping","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnY","Test Planning","","0Sk3y000000L2L3CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Creates detailed test plans that map appropriately to customer requirements.","Skill","Discipline","Test Planning","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnZ","Checklist Development","","0Sk3y000000L2L4CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Incorporates best practices when creating customized checklists for ensuring client-specific accuracy.","Skill","Discipline","Checklist Development","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpna","Content Review","","0Sk3y000000L2L5CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Reviews and compares client-provided content information against emails built in Marketing Cloud","Skill","Discipline","Content Review","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnb","Deployment Review","","0Sk3y000000L2L6CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Reviews and compares client-provided deployment information against deployments configured in Marketing Cloud, including DEs, filters, queries, send definitions, and automations/journeys.","Skill","Discipline","Deployment Review","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnc","Audience Review","","0Sk3y000000L2L7CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Reviews audience requirements against DEs/audiences built in marketing cloud.","Skill","Discipline","Audience Review","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnd","Reporting + Documentation of Findings","","0Sk3y000000L2L8CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Logs and tracks edits needed for use in operational reporting for future efficiency gains.","Skill","Discipline","Reporting + Documentation of Findings","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpne","AMPscript","","0Sk3y000000L2L9CAK","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Reads/reviews AMPscript code to help troubleshoot issues with logic/functionality.","Skill","Discipline","AMPscript","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnf","Litmus","","0Sk3y000000L2LACA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Generates and reviews Litmus test results to review email rendering across multiple clients.","Skill","Discipline","Litmus","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpng","High-Level MCE Product Knowledge","","0Sk3y000000L2LBCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Understands Content Builder, Automation Studio and Campaign Metric Reporting with basic understanding of Journey Builder and Mobile Connect.","Skill","Discipline","High-Level MCE Product Knowledge","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnh","Team Leader","","0Sk3y000000L2LCCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Participates in ongoing discussions within Organization & assigned accounts? team members to continually provide support needed.","Skill","Discipline","Team Leader","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpni","Initiatives + Development","","0Sk3y000000L2LDCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Provides supporting contributions (suggestions, co-lead/lead, develop) on initiatives, practice development, tool development, process development with guidance.","Skill","Discipline","Initiatives + Development","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnj","Client Training + Self-Service Transition","","0Sk3y000000L2LECA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Uses existing templates as guides to manage, develop and create proper training & customized documentation for clients going self serve or to a partner.","Skill","Discipline","Client Training + Self-Service Transition","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnp","Email Coding and Responsive Design","","0Sk3y000000L2LKCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Implement email on the SFMC platform, leveraging best practices, including knowledge of responsive, interactive, accessibility and 3rd party integrations.","Skill","Discipline","Email Coding and Responsive Design","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnq","Email Design Systems","","0Sk3y000000L2LLCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Assists design team to drive discovery and implement email design systems on the SFMC platform, including documentation and client training.","Skill","Discipline","Email Design Systems","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnx","MC - Marketing Campaign Management","","0Sk3y000000L2LSCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Takes customer marketing campaign calendars/roadmaps and deliver flawless marketing campaign execution. Manages multiple campaigns simultaneously from planning, executing, tracking and analysis while providing advisory of best practices, guidance and inst","Skill","Discipline","MC - Marketing Campaign Management","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpnz","MC - Email Development","","0Sk3y000000L2LUCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Codes modern, dynamic and fully render tested email templates and content blocks on the SFMC platform incorporating the latest email marketing trends and best practices.","Skill","Discipline","MC - Email Development","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpo0","MC - Email Marketing Deployment","","0Sk3y000000L2LVCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Builds and deploys email communications via SFMC with working knowledge of a/b testing, audience segmentation and configuration, automations, journeys and deployment optimization tools (Einstein, 3rd party, etc.) while adhering to CAN-SPAM/CASL compliance","Skill","Discipline","MC - Email Marketing Deployment","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpo1","IP Warm Up-Strategy and Implementation","","0Sk3y000000L2LWCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Develops and/or supports the implementation of an IP warm-up plan and be able to adjust email sending strategy and sending volume recommendations to ensure optimal email deliverability and desirable sending history. Understands data structures and segment","Skill","Discipline","IP Warm Up-Strategy and Implementation","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y000000mpo2","Sender Reputation Remediation","","0Sk3y000000L2LXCA0","","3","Discipline > Discipline - Campaign Management","Discipline - Campaign Management","0","Defines email sending behaviors and strategies for customers, and diagnoses and remediates email sender reputation or block issues with ISPs for customers.","Skill","Discipline","Sender Reputation Remediation","","7/15/2026","Skill","Discipline - Campaign Management"
"a9J3y0000019LUh","Community Colleges","","0Sk3y000000oMHcCAM","","3","Industry > Industry - Education","Industry - Education","0","Experienced in supporting and advising public community colleges, junior colleges, technical colleges, two-year colleges, or city colleges where the focus is on providing students with an education that is primarily focused on the attainment of a certific","Skill","Industry","Community Colleges","","7/15/2026","Skill","Industry - Education"
"a9J3y0000019LUi","K-12","","0Sk3y000000oMHdCAM","","3","Industry > Industry - Education","Industry - Education","0","Experienced in supporting or advising schools or school districts that provide primary and secondary education while utilizing technology o support learning, training and administrative experiences for students, parents/guardians, staff, and administrator","Skill","Industry","K-12","","7/15/2026","Skill","Industry - Education"
"a9J3y0000019LUj","For-Profit Education","","0Sk3y000000oMHeCAM","","3","Industry > Industry - Education","Industry - Education","0","Experienced in supporting and advising for-profit colleges or universities where the institution is owned and operated by a private company or business and is managed by investors or stakeholders.","Skill","Industry","For-Profit Education","","7/15/2026","Skill","Industry - Education"
"a9J3y00000159AQ","Professional Education","","0Sk3y000000wllpCAA","","3","Industry > Industry - Education","Industry - Education","0","Experienced in supporting or advising higher education institutions with professional or executive education services that provide specialized training in which learners are taught the central concepts, principles and techniques, and how these are applied","Skill","Industry","Professional Education","","7/15/2026","Skill","Industry - Education"
"a9J3y000000a6kC","Learning Platforms","","0Sk3y000000TRbiCAG","","3","Industry > Industry - Education","Industry - Education","0","Demonstrates expertise and experience with Learning platforms and Learning Management Systems e.g., Tynkr, Baiju","Skill","Industry","Learning Platforms","","7/15/2026","Skill","Industry - Education"
"a9J3y0000001Jlb","Recruiting and Admissions","","0Sk3y0000008PlYCAU","","3","Industry > Industry - Education","Industry - Education","0","Find prospective students and foster high-touch relationships to meet enrollment goals by building brand awareness, performing targeted campaigns, boosting recruiter productivity, increasing yield, and gaining complete insight into the recruiting and admi","Skill","Industry","Recruiting and Admissions","","7/15/2026","Skill","Industry - Education"
"a9J3y0000001Jlc","Student Success","","0Sk3y0000008PlZCAU","","3","Industry > Industry - Education","Industry - Education","0","Deliver a personalized student experience to drive retention and graduation rates by maximizing student engagement, streamlining services, delivering unified advising, unlocking access to careers, and gaining a holistic view of every student throughout th","Skill","Industry","Student Success","","7/15/2026","Skill","Industry - Education"
"a9J3y0000001Jld","Advancement and Alumni Engagement","","0Sk3y0000008PlaCAE","","3","Industry > Industry - Education","Industry - Education","0","Create lifelong alumni relationships and steward longtime supporters by breaking down data silos, optimizing advancement operations, driving major gifts and online fundraising, personalizing engagement, and improving reporting and insights","Skill","Industry","Advancement and Alumni Engagement","","7/15/2026","Skill","Industry - Education"
"a9J3y0000001Jle","Institution Operations","","0Sk3y0000008PlbCAE","","3","Industry > Industry - Education","Industry - Education","0","Drive efficiency and productivity for institutional operations by enabling finance, operations and administrative leaders to create seamless experiences for faculty and staff stakeholders as well as corporate partners. Increase insight into revenue genera","Skill","Industry","Institution Operations","","7/15/2026","Skill","Industry - Education"
"a9J0M000000xhUd","Education","","0Sk0M000000TN7YSAW","","3","Industry > Industry - Education","Industry - Education","0","General skill indicating experience and or expertise in the Education Industry.","Skill","Industry","Education","","7/15/2026","Skill","Industry - Education"
"a9J3y00000159B6","Process Manufacturing","","0Sk3y000000wlmJCAQ","","3","Industry > Industry - Manufacturing","Industry - Manufacturing","0","Experience and expertise in industries that produce goods by combining supplies, ingredients or raw materials using a formula or recipe and which result in a product that can no longer be broken down into its constituent parts. Process manufacturers inclu","Skill","Industry","Process Manufacturing","","7/15/2026","Skill","Industry - Manufacturing"
